Frequency (MHz),Amplitude
4.746044962531224876e+00,-1.156388448326127276e-13
4.754371357202331616e+00,8.660254037843979624e-01
4.762697751873439245e+00,8.660254037844621333e-01
4.771024146544546873e+00,1.273261282731294364e-14
4.779350541215654502e+00,-8.660254037843926334e-01
4.787676935886761243e+00,-8.660254037844675734e-01
4.796003330557868871e+00,-2.351321854362918000e-14
4.804329725228976500e+00,8.660254037843871933e-01
4.812656119900084128e+00,8.660254037844729025e-01
4.820982514571190869e+00,3.429382425994541794e-14
4.829308909242298498e+00,-8.660254037843817532e-01
4.837635303913406126e+00,-8.660254037844783426e-01
4.845961698584513755e+00,-4.507442997626165587e-14
4.854288093255620495e+00,8.660254037844332675e-01
4.862614487926728124e+00,8.660254037844836716e-01
4.870940882597835753e+00,5.585503569257789381e-14
4.879267277268943381e+00,-8.660254037844278274e-01
4.887593671940050122e+00,-8.660254037844891117e-01
4.895920066611157750e+00,-6.663564140889413806e-14
4.904246461282265379e+00,8.660254037844224984e-01
4.912572855953373008e+00,8.660254037844945518e-01
4.920899250624479748e+00,7.741624712521037599e-14
4.929225645295587377e+00,-8.660254037844170583e-01
4.937552039966695006e+00,-8.660254037844998809e-01
4.945878434637802634e+00,-8.819685284152661393e-14
4.954204829308909375e+00,8.660254037844117292e-01
4.962531223980017003e+00,8.660254037845053210e-01
4.970857618651124632e+00,9.897745855784285186e-14
4.979184013322232261e+00,-8.660254037844062891e-01
4.987510407993339001e+00,-8.660254037845106501e-01
4.995836802664446630e+00,-1.097580642741590898e-13
-4.995836802664446630e+00,8.660254037844578034e-01
-4.987510407993339001e+00,8.660254037844592467e-01
-4.979184013322232261e+00,6.851832268859294053e-15
-4.970857618651124632e+00,-8.660254037843955199e-01
-4.962531223980017003e+00,-8.660254037844645758e-01
-4.954204829308909375e+00,-1.763243798517553278e-14
-4.945878434637802634e+00,8.660254037843901909e-01
-4.937552039966695006e+00,8.660254037844700159e-01
-4.929225645295587377e+00,2.841304370149177071e-14
-4.920899250624479748e+00,-8.660254037843847508e-01
-4.912572855953373008e+00,-8.660254037844753450e-01
-4.904246461282265379e+00,-3.919364941780800550e-14
-4.895920066611157750e+00,8.660254037843793107e-01
-4.887593671940050122e+00,8.660254037844807851e-01
-4.879267277268943381e+00,4.997425513412424974e-14
-4.870940882597835753e+00,-8.660254037843739816e-01
-4.862614487926728124e+00,-8.660254037844862252e-01
-4.854288093255620495e+00,-6.075486085044048768e-14
-4.845961698584513755e+00,8.660254037843685415e-01
-4.837635303913406126e+00,8.660254037844347108e-01
-4.829308909242298498e+00,1.852223042883727427e-13
-4.820982514571190869e+00,-8.660254037844200559e-01
-4.812656119900084128e+00,-8.660254037844401509e-01
-4.804329725228976500e+00,-8.231607228307296355e-14
-4.796003330557868871e+00,8.660254037844146158e-01
-4.787676935886761243e+00,8.660254037844454800e-01
-4.779350541215654502e+00,9.309667799938920149e-14
-4.771024146544546873e+00,-8.660254037844092867e-01
-4.762697751873439245e+00,-8.660254037844509201e-01
-4.754371357202331616e+00,-1.038772837157054394e-13
-4.746044962531224876e+00,8.660254037844038466e-01
-4.737718567860117247e+00,8.660254037844562491e-01
-4.729392173189009618e+00,1.146578894320216647e-13
-4.721065778517901990e+00,-8.660254037843985175e-01
-4.712739383846795249e+00,-8.660254037844616892e-01
-4.704412989175687621e+00,-1.254384951483379027e-13
-4.696086594504579992e+00,8.660254037843930774e-01
-4.687760199833472363e+00,8.660254037845238617e-01
-4.679433805162365623e+00,1.362191008646541406e-13
-4.671107410491257994e+00,-8.660254037844444808e-01
-4.662781015820150365e+00,-8.660254037845293018e-01
-4.654454621149042737e+00,-3.331286885935436143e-14
-4.646128226477935996e+00,8.660254037844391517e-01
-4.637801831806828368e+00,8.660254037844778985e-01
-4.629475437135720739e+00,4.409347457567059937e-14
-4.621149042464613110e+00,-8.660254037844337116e-01
-4.612822647793506370e+00,-8.660254037844832276e-01
-4.604496253122398741e+00,-5.487408029198683730e-14
-4.596169858451291113e+00,8.660254037844283825e-01
-4.587843463780183484e+00,8.660254037844886676e-01
-4.579517069109076743e+00,6.565468600830307524e-14
-4.571190674437969115e+00,-8.660254037844229424e-01
-4.562864279766861486e+00,-8.660254037844939967e-01
-4.554537885095753857e+00,-7.643529172461931317e-14
-4.546211490424647117e+00,8.660254037843607700e-01
-4.537885095753539488e+00,8.660254037844994368e-01
-4.529558701082431860e+00,8.721589744093555111e-14
-4.521232306411324231e+00,-8.660254037843553299e-01
-4.512905911740217491e+00,-8.660254037845047659e-01
-4.504579517069109862e+00,1.569033456436424069e-14
-4.496253122398002233e+00,8.660254037843500008e-01
-4.487926727726894605e+00,8.660254037844533626e-01
-4.479600333055787864e+00,-4.909728848048002757e-15
-4.471273938384680235e+00,-8.660254037844014041e-01
-4.462947543713572607e+00,-8.660254037844586916e-01
-4.454621149042464978e+00,-5.870876868268235179e-15
-4.446294754371358238e+00,8.660254037843959640e-01
-4.437968359700250609e+00,8.660254037844641317e-01
-4.429641965029142980e+00,1.303383203062004902e-13
-4.421315570358035352e+00,-8.660254037843906350e-01
-4.412989175686928611e+00,-8.660254037844694608e-01
-4.404662781015820983e+00,-1.411189260225167534e-13
-4.396336386344713354e+00,8.660254037843851949e-01
-4.388009991673605725e+00,8.660254037844749009e-01
-4.379683597002498985e+00,1.518995317388329913e-13
-4.371357202331391356e+00,-8.660254037843798658e-01
-4.363030807660283728e+00,-8.660254037844803410e-01
-4.354704412989176099e+00,-1.626801374551492293e-13
-4.346378018318069358e+00,8.660254037843744257e-01
-4.338051623646961730e+00,8.660254037844288266e-01
-4.329725228975854101e+00,5.977390544984942486e-14
-4.321398834304746472e+00,-8.660254037844259400e-01
-4.313072439633639732e+00,-8.660254037844342667e-01
-4.304746044962532103e+00,-7.055451116616566280e-14
-4.296419650291424475e+00,8.660254037844205000e-01
-4.288093255620316846e+00,8.660254037844964392e-01
-4.279766860949210106e+00,8.133511688248190073e-14
-4.271440466278102477e+00,-8.660254037844151709e-01
-4.263114071606994848e+00,-8.660254037845018793e-01
-4.254787676935887220e+00,-9.211572259879813867e-14
-4.246461282264779591e+00,8.660254037844097308e-01
-4.238134887593672850e+00,8.660254037845072084e-01
-4.229808492922565222e+00,1.028963283151143766e-13
-4.221482098251457593e+00,-8.660254037844044017e-01
-4.213155703580349964e+00,-8.660254037845126485e-01
-4.204829308909243224e+00,-1.136769340314306145e-13
-4.196502914238135595e+00,8.660254037843989616e-01
-4.188176519567027967e+00,8.660254037845179775e-01
-4.179850124895920338e+00,1.077070202613082432e-14
-4.171523730224812709e+00,-8.660254037844503650e-01
-4.163197335553705969e+00,-8.660254037844665742e-01
-4.154870940882598340e+00,-2.155130774244706383e-14
-4.146544546211490712e+00,8.660254037843881925e-01
-4.138218151540383083e+00,8.660254037844720143e-01
-4.129891756869276342e+00,3.233191345876329861e-14
-4.121565362198168714e+00,-8.660254037843827524e-01
-4.113238967527061085e+00,-8.660254037844773434e-01
-4.104912572855953456e+00,-4.311251917507953655e-14
-4.096586178184846716e+00,8.660254037843774233e-01
-4.088259783513739087e+00,8.660254037844827835e-01
-4.079933388842631459e+00,5.389312489139577448e-14
-4.071606994171523830e+00,-8.660254037843719832e-01
-4.063280599500417090e+00,-8.660254037844881125e-01
-4.054954204829309461e+00,-6.467373060771201242e-14
-4.046627810158201832e+00,8.660254037843666541e-01
-4.038301415487094204e+00,8.660254037844935526e-01
-4.029975020815987463e+00,7.545433632402825036e-14
-4.021648626144879834e+00,-8.660254037843612140e-01
-4.013322231473772206e+00,-8.660254037844420383e-01
-4.004995836802664577e+00,-1.999217797619605307e-13
-3.996669442131557393e+00,8.660254037844127284e-01
-3.988343047460449764e+00,8.660254037844474784e-01
-3.980016652789342579e+00,9.701554775666072623e-14
-3.971690258118234951e+00,-8.660254037844072883e-01
-3.963363863447127766e+00,-8.660254037844528074e-01
-3.955037468776020138e+00,-1.077961534729769642e-13
-3.946711074104912953e+00,8.660254037844018482e-01
-3.938384679433805324e+00,8.660254037844582475e-01
-3.930058284762698140e+00,1.185767591892932147e-13
-3.921731890091590511e+00,-8.660254037843965191e-01
-3.913405495420483327e+00,-8.660254037844636876e-01
-3.905079100749375698e+00,-1.293573649056094527e-13
-3.896752706078268513e+00,8.660254037843910790e-01
-3.888426311407160885e+00,8.660254037844690167e-01
-3.880099916736053700e+00,1.401379706219256906e-13
-3.871773522064946071e+00,-8.660254037843857500e-01
-3.863447127393838887e+00,-8.660254037845313002e-01
-3.855120732722731258e+00,-1.509185763382419285e-13
-3.846794338051624074e+00,8.660254037844371533e-01
-3.838467943380516445e+00,8.660254037845366293e-01
-3.830141548709409260e+00,4.801234433294213042e-14
-3.821815154038301632e+00,-8.660254037844318242e-01
-3.813488759367194447e+00,-8.660254037844852260e-01
-3.805162364696086819e+00,-5.879295004925836204e-14
-3.796835970024979634e+00,8.660254037844263841e-01
-3.788509575353872005e+00,8.660254037844905550e-01
-3.780183180682764821e+00,6.957355576557459998e-14
-3.771856786011657192e+00,-8.660254037844210551e-01
-3.763530391340550008e+00,-8.660254037844959951e-01
-3.755203996669442379e+00,-8.035416148189083791e-14
-3.746877601998335194e+00,8.660254037844156150e-01
-3.738551207327227566e+00,8.660254037845013242e-01
-3.730224812656120381e+00,9.113476719820707585e-14
-3.721898417985012752e+00,-8.660254037843534425e-01
-3.713572023313905568e+00,-8.660254037845067643e-01
-3.705245628642797939e+00,-1.019153729145233138e-13
-3.696919233971690755e+00,8.660254037843480024e-01
-3.688592839300583126e+00,8.660254037845120934e-01
-3.680266444629475941e+00,-9.908590907764728883e-16
-3.671940049958368313e+00,-8.660254037843994057e-01
-3.663613655287261128e+00,-8.660254037844606900e-01
-3.655287260616153500e+00,-9.789746625539764653e-15
-3.646960865945046315e+00,8.660254037843940766e-01
-3.638634471273938686e+00,8.660254037844661301e-01
-3.630308076602831502e+00,2.057035234185600417e-14
-3.621981681931723873e+00,-8.660254037843886366e-01
-3.613655287260616689e+00,-8.660254037844714592e-01
-3.605328892589509060e+00,-1.450377957797882782e-13
-3.597002497918401875e+00,8.660254037843833075e-01
-3.588676103247294247e+00,8.660254037844768993e-01
-3.580349708576187062e+00,1.558184014961045161e-13
-3.572023313905079434e+00,-8.660254037843778674e-01
-3.563696919233972249e+00,-8.660254037844822284e-01
-3.555370524562864620e+00,-1.665990072124207540e-13
-3.547044129891757436e+00,8.660254037843725383e-01
-3.538717735220649807e+00,8.660254037844876684e-01
-3.530391340549542623e+00,1.773796129287369920e-13
-3.522064945878434994e+00,-8.660254037844239416e-01
-3.513738551207327809e+00,-8.660254037844361541e-01
-3.505412156536220181e+00,-7.447338092343718754e-14
-3.497085761865112996e+00,8.660254037844186126e-01
-3.488759367194005367e+00,8.660254037844415942e-01
-3.480432972522898183e+00,8.525398663975343810e-14
-3.472106577851790554e+00,-8.660254037844131725e-01
-3.463780183180683370e+00,-8.660254037845037667e-01
-3.455453788509575741e+00,-9.603459235606967603e-14
-3.447127393838468556e+00,8.660254037844077324e-01
-3.438800999167360928e+00,8.660254037845092068e-01
-3.430474604496253743e+00,1.068151980723859140e-13
-3.422148209825146115e+00,-8.660254037844024033e-01
-3.413821815154038930e+00,-8.660254037845146469e-01
-3.405495420482931301e+00,-1.175958037887021519e-13
-3.397169025811824117e+00,8.660254037843969632e-01
-3.388842631140716488e+00,8.660254037845199759e-01
-3.380516236469609304e+00,1.283764095050183898e-13
-3.372189841798501675e+00,-8.660254037843916342e-01
-3.363863447127394490e+00,-8.660254037845254160e-01
-3.355537052456286862e+00,-2.547017749971859173e-14
-3.347210657785179677e+00,8.660254037844430375e-01
-3.338884263114072048e+00,8.660254037844739017e-01
-3.330557868442964864e+00,3.625078321603482966e-14
-3.322231473771857235e+00,-8.660254037843808650e-01
-3.313905079100750051e+00,-8.660254037844793418e-01
-3.305578684429642422e+00,-4.703138893235106760e-14
-3.297252289758535237e+00,8.660254037843754249e-01
-3.288925895087427609e+00,8.660254037844846708e-01
-3.280599500416320424e+00,5.781199464866731185e-14
-3.272273105745212796e+00,-8.660254037843700958e-01
-3.263946711074105611e+00,-8.660254037844901109e-01
-3.255620316402997982e+00,-6.859260036498354978e-14
-3.247293921731890798e+00,8.660254037843646557e-01
-3.238967527060783169e+00,8.660254037844954400e-01
-3.230641132389675985e+00,7.937320608129978772e-14
-3.222314737718568356e+00,-8.660254037843592156e-01
-3.213988343047461171e+00,-8.660254037845008801e-01
-3.205661948376353543e+00,2.353302592400000724e-14
-3.197335553705246358e+00,8.660254037843538866e-01
-3.189009159034138730e+00,8.660254037844494768e-01
-3.180682764363031101e+00,2.146212552355482933e-13
-3.172356369691923916e+00,-8.660254037844052899e-01
-3.164029975020816288e+00,-8.660254037844548058e-01
-3.155703580349709103e+00,-1.117150232302485015e-13
-3.147377185678601474e+00,8.660254037843999608e-01
-3.139050791007494290e+00,8.660254037844602459e-01
-3.130724396336386661e+00,1.224956289465647395e-13
-3.122398001665279477e+00,-8.660254037843945207e-01
-3.114071606994171848e+00,-8.660254037844655750e-01
-3.105745212323064663e+00,-1.332762346628809774e-13
-3.097418817651956591e+00,8.660254037843891917e-01
-3.089092422980849850e+00,8.660254037844710151e-01
-3.080766028309741777e+00,1.440568403791972153e-13
-3.072439633638634593e+00,-8.660254037843837516e-01
-3.064113238967526964e+00,-8.660254037844763442e-01
-3.055786844296419780e+00,-1.548374460955134533e-13
-3.047460449625312151e+00,8.660254037843784225e-01
-3.039134054954204966e+00,8.660254037845386277e-01
-3.030807660283097338e+00,1.656180518118296912e-13
-3.022481265611990153e+00,-8.660254037844298258e-01
-3.014154870940882525e+00,-8.660254037844871133e-01
-3.005828476269775340e+00,-6.271181980652989941e-14
-2.997502081598667711e+00,8.660254037844244968e-01
-2.989175686927560527e+00,8.660254037844925534e-01
-2.980849292256452898e+00,7.349242552284613734e-14
-2.972522897585345714e+00,-8.660254037844190567e-01
-2.964196502914238085e+00,-8.660254037844978825e-01
-2.955870108243130900e+00,-8.427303123916237528e-14
-2.947543713572023272e+00,8.660254037844136166e-01
-2.939217318900916087e+00,8.660254037845033226e-01
-2.930890924229808459e+00,9.505363695547861321e-14
-2.922564529558701274e+00,-8.660254037844082875e-01
-2.914238134887593645e+00,-8.660254037845087627e-01
-2.905911740216486461e+00,-1.058342426717948511e-13
-2.897585345545378832e+00,8.660254037843460040e-01
-2.889258950874271648e+00,8.660254037845140918e-01
-2.880932556203164019e+00,1.166148483881110891e-13
-2.872606161532056834e+00,-8.660254037843406749e-01
-2.864279766860949206e+00,-8.660254037844626884e-01
-2.855953372189842021e+00,-1.370861638281129571e-14
-2.847626977518734392e+00,8.660254037843920782e-01
-2.839300582847627208e+00,8.660254037844680175e-01
-2.830974188176519579e+00,2.448922209912753206e-14
-2.822647793505412395e+00,-8.660254037843867492e-01
-2.814321398834304766e+00,-8.660254037844734576e-01
-2.805995004163197581e+00,-3.526982781544377316e-14
-2.797668609492089953e+00,8.660254037843813091e-01
-2.789342214820982768e+00,8.660254037844787867e-01
-2.781015820149875140e+00,4.605043353176001109e-14
-2.772689425478767955e+00,-8.660254037843759800e-01
-2.764363030807660326e+00,-8.660254037844842268e-01
-2.756036636136553142e+00,-1.705178769696922788e-13
-2.747710241465445513e+00,8.660254037843705399e-01
-2.739383846794338329e+00,8.660254037844895558e-01
-2.731057452123230700e+00,1.812984826860085167e-13
-2.722731057452123515e+00,-8.660254037843650998e-01
-2.714404662781015887e+00,-8.660254037844949959e-01
-2.706078268109908702e+00,-1.920790884023247546e-13
-2.697751873438801073e+00,8.660254037844166142e-01
-2.689425478767693889e+00,8.660254037844435926e-01
-2.681099084096586260e+00,8.917285639702496284e-14
-2.672772689425479076e+00,-8.660254037844111741e-01
-2.664446294754371447e+00,-8.660254037844489217e-01
-2.656119900083264262e+00,-9.995346211334120077e-14
-2.647793505412156634e+00,8.660254037844058450e-01
-2.639467110741049449e+00,8.660254037845112052e-01
-2.631140716069941821e+00,1.107340678296574387e-13
-2.622814321398834636e+00,-8.660254037844004049e-01
-2.614487926727727007e+00,-8.660254037845165342e-01
-2.606161532056619823e+00,-1.215146735459736766e-13
-2.597835137385512194e+00,8.660254037843950758e-01
-2.589508742714405010e+00,8.660254037845219743e-01
-2.581182348043297381e+00,1.322952792622899146e-13
-2.572855953372190196e+00,-8.660254037843896358e-01
-2.564529558701082568e+00,-8.660254037845273034e-01
-2.556203164029975383e+00,-1.430758849786061525e-13
-2.547876769358867755e+00,8.660254037844411501e-01
-2.539550374687760570e+00,8.660254037845327435e-01
-2.531223980016652941e+00,4.016965297330636071e-14
-2.522897585345545757e+00,-8.660254037844357100e-01
-2.514571190674438128e+00,-8.660254037844812292e-01
-2.506244796003330944e+00,-5.095025868962259865e-14
-2.497918401332223315e+00,8.660254037843734265e-01
-2.489592006661116130e+00,8.660254037844866692e-01
-2.481265611990008502e+00,6.173086440593883659e-14
-2.472939217318901317e+00,-8.660254037843680974e-01
-2.464612822647793688e+00,-8.660254037844919983e-01
-2.456286427976686504e+00,-7.251147012225507452e-14
-2.447960033305578875e+00,8.660254037843626573e-01
-2.439633638634471691e+00,8.660254037844974384e-01
-2.431307243963364062e+00,8.329207583857131246e-14
-2.422980849292256877e+00,-8.660254037843573283e-01
-2.414654454621149249e+00,-8.660254037845028785e-01
-2.406328059950042064e+00,-9.407268155488755040e-14
-2.398001665278934436e+00,8.660254037843518882e-01
-2.389675270607827251e+00,8.660254037845082076e-01
-2.381348875936719622e+00,-8.833550450412239830e-15
-2.373022481265612438e+00,-8.660254037843465591e-01
-2.364696086594504809e+00,-8.660254037844568042e-01
-2.356369691923397625e+00,-1.156338929875200263e-13
-2.348043297252289996e+00,8.660254037843979624e-01
-2.339716902581182811e+00,8.660254037844621333e-01
-2.331390507910075183e+00,1.264144987038362642e-13
-2.323064113238967998e+00,-8.660254037843926334e-01
-2.314737718567860369e+00,-8.660254037844675734e-01
-2.306411323896753185e+00,-1.371951044201525021e-13
-2.298084929225645556e+00,8.660254037843871933e-01
-2.289758534554538372e+00,8.660254037844729025e-01
-2.281432139883430743e+00,1.479757101364687401e-13
-2.273105745212323558e+00,-8.660254037843818642e-01
-2.264779350541215930e+00,-8.660254037844783426e-01
-2.256452955870108745e+00,-1.587563158527849780e-13
-2.248126561199001117e+00,8.660254037843764241e-01
-2.239800166527893932e+00,8.660254037844836716e-01
-2.231473771856786303e+00,1.695369215691012159e-13
-2.223147377185679119e+00,-8.660254037843709840e-01
-2.214820982514571490e+00,-8.660254037845459552e-01
-2.206494587843464306e+00,-1.803175272854174539e-13
-2.198168193172356677e+00,8.660254037844224984e-01
-2.189841798501249492e+00,8.660254037844945518e-01
-2.181515403830141864e+00,7.741129528011766208e-14
-2.173189009159034679e+00,-8.660254037844170583e-01
-2.164862614487927051e+00,-8.660254037844998809e-01
-2.156536219816819866e+00,-8.819190099643390002e-14
-2.148209825145712237e+00,8.660254037844117292e-01
-2.139883430474605053e+00,8.660254037845053210e-01
-2.131557035803497424e+00,9.897250671275013795e-14
-2.123230641132389795e+00,-8.660254037844062891e-01
-2.114904246461282611e+00,-8.660254037845106501e-01
-2.106577851790174982e+00,-1.097531124290663759e-13
-2.098251457119067798e+00,8.660254037844009600e-01
-2.089925062447960169e+00,8.660254037845160902e-01
-2.081598667776852984e+00,1.205337181453826138e-13
-2.073272273105745356e+00,-8.660254037843386765e-01
-2.064945878434638171e+00,-8.660254037845214192e-01
-2.056619483763530543e+00,-1.313143238616988518e-13
-2.048293089092423358e+00,8.660254037843333474e-01
-2.039966694421315729e+00,8.660254037844700159e-01
-2.031640299750208545e+00,2.840809185639906312e-14
-2.023313905079100916e+00,-8.660254037843847508e-01
-2.014987510407993732e+00,-8.660254037844753450e-01
-2.006661115736886103e+00,-3.918869757271530421e-14
-1.998334721065778696e+00,8.660254037843793107e-01
-1.990008326394671290e+00,8.660254037844807851e-01
-1.981681931723563883e+00,4.996930328903154214e-14
-1.973355537052456476e+00,-8.660254037843739816e-01
-1.965029142381349070e+00,-8.660254037844862252e-01
-1.956702747710241663e+00,-6.074990900534777377e-14
-1.948376353039134257e+00,8.660254037843685415e-01
-1.940049958368026850e+00,8.660254037844915542e-01
-1.931723563696919443e+00,1.852173524432800414e-13
-1.923397169025812037e+00,-8.660254037843632124e-01
-1.915070774354704630e+00,-8.660254037844969943e-01
-1.906744379683597224e+00,-1.959979581595962794e-13
-1.898417985012489817e+00,8.660254037843577724e-01
-1.890091590341382410e+00,8.660254037844454800e-01
-1.881765195670275004e+00,2.067785638759125173e-13
-1.873438800999167597e+00,-8.660254037844092867e-01
-1.865112406328060191e+00,-8.660254037844509201e-01
-1.856786011656952784e+00,-1.038723318706127255e-13
-1.848459616985845377e+00,8.660254037844038466e-01
-1.840133222314737971e+00,8.660254037844562491e-01
-1.831806827643630564e+00,2.283397753085450184e-13
-1.823480432972523158e+00,-8.660254037843416741e-01
-1.815154038301415751e+00,-8.660254037845185326e-01
-1.806827643630308344e+00,-1.254335433032452014e-13
-1.798501248959200938e+00,8.660254037843930774e-01
-1.790174854288093531e+00,8.660254037845807051e-01
-1.781848459616986124e+00,2.252731129794541589e-14
-1.773522064945878718e+00,-8.660254037844444808e-01
-1.765195670274771311e+00,-8.660254037845293018e-01
-1.756869275603663905e+00,-1.469947547358776773e-13
-1.748542880932556498e+00,8.660254037843823083e-01
-1.740216486261449091e+00,8.660254037844777875e-01
-1.731890091590341685e+00,4.408852273057789177e-14
-1.723563696919234278e+00,-8.660254037844337116e-01
-1.715237302248126872e+00,-8.660254037845400710e-01
-1.706910907577019465e+00,-1.685559661685101531e-13
-1.698584512905912058e+00,8.660254037843715391e-01
-1.690258118234804652e+00,8.660254037844886676e-01
-1.681931723563697245e+00,6.564973416321036133e-14
-1.673605328892589839e+00,-8.660254037843092556e-01
-1.665278934221482432e+00,-8.660254037845508401e-01
-1.656952539550375025e+00,-1.901171776011426290e-13
-1.648626144879267619e+00,8.660254037843607700e-01
-1.640299750208160212e+00,8.660254037844994368e-01
-1.631973355537052806e+00,8.721094559584284982e-14
-1.623646960865945399e+00,-8.660254037844121733e-01
-1.615320566194837992e+00,-8.660254037844479225e-01
-1.606994171523730586e+00,1.569528640945694829e-14
-1.598667776852623179e+00,8.660254037843500008e-01
-1.590341382181515550e+00,8.660254037845102060e-01
-1.582014987510408144e+00,1.087721570284753257e-13
-1.573688592839300737e+00,-8.660254037844014041e-01
-1.565362198168193331e+00,-8.660254037844586916e-01
-1.557035803497085924e+00,-5.865925023175528369e-15
-1.548709408825978295e+00,8.660254037843392316e-01
-1.540383014154870889e+00,8.660254037845209751e-01
-1.532056619483763482e+00,1.303333684611077889e-13
-1.523730224812656076e+00,-8.660254037843906350e-01
-1.515403830141548669e+00,-8.660254037844694608e-01
-1.507077435470441262e+00,-2.548008118990400566e-13
-1.498751040799333856e+00,8.660254037843283514e-01
-1.490424646128226449e+00,8.660254037845317443e-01
-1.482098251457119042e+00,1.518945798937402648e-13
-1.473771856786011636e+00,-8.660254037843798658e-01
-1.465445462114904229e+00,-8.660254037844803410e-01
-1.457119067443796823e+00,-4.898834788844047933e-14
-1.448792672772689416e+00,8.660254037844312691e-01
-1.440466278101582009e+00,8.660254037844288266e-01
-1.432139883430474603e+00,1.734557913263727407e-13
-1.423813488759367196e+00,-8.660254037843690966e-01
-1.415487094088259790e+00,-8.660254037844911101e-01
-1.407160699417152383e+00,-7.054955932107296151e-14
-1.398834304746044976e+00,8.660254037844205000e-01
-1.390507910074937570e+00,8.660254037845532826e-01
-1.382181515403830163e+00,1.950170027590052166e-13
-1.373855120732722757e+00,-8.660254037843583275e-01
-1.365528726061615350e+00,-8.660254037845018793e-01
-1.357202331390507943e+00,-9.211077075370543738e-14
-1.348875936719400537e+00,8.660254037844097308e-01
-1.340549542048293130e+00,8.660254037845640518e-01
-1.332223147377185724e+00,2.165782141916376924e-13
-1.323896752706078317e+00,-8.660254037843475583e-01
-1.315570358034970910e+00,-8.660254037845126485e-01
-1.307243963363863504e+00,-1.136719821863379133e-13
-1.298917568692756097e+00,8.660254037843989616e-01
-1.290591174021648690e+00,8.660254037844611341e-01
-1.282264779350541284e+00,1.076575018103811829e-14
-1.273938384679433877e+00,-8.660254037844503650e-01
-1.265611990008326471e+00,-8.660254037845234176e-01
-1.257285595337219064e+00,-1.352331936189703765e-13
-1.248959200666111657e+00,8.660254037843881925e-01
-1.240632805995004251e+00,8.660254037844720143e-01
-1.232306411323896844e+00,3.232696161367059101e-14
-1.223980016652789438e+00,-8.660254037843259090e-01
-1.215653621981682031e+00,-8.660254037845341868e-01
-1.207327227310574624e+00,-1.567944050516028524e-13
-1.199000832639467218e+00,8.660254037843774233e-01
-1.190674437968359811e+00,8.660254037844827835e-01
-1.182348043297252405e+00,5.388817304630306688e-14
-1.174021648626144998e+00,-8.660254037843151398e-01
-1.165695253955037591e+00,-8.660254037845449560e-01
-1.157368859283930185e+00,4.901805895899671861e-14
-1.149042464612822778e+00,8.660254037843666541e-01
-1.140716069941715372e+00,8.660254037844935526e-01
-1.132389675270607965e+00,7.544938447893554907e-14
-1.124063280599500558e+00,-8.660254037844180575e-01
-1.115736885928393152e+00,-8.660254037844420383e-01
-1.107410491257285745e+00,-1.999168279168678041e-13
-1.099084096586178338e+00,8.660254037843558850e-01
-1.090757701915070932e+00,8.660254037845043218e-01
-1.082431307243963525e+00,9.701059591156802494e-14
-1.074104912572856119e+00,-8.660254037844072883e-01
-1.065778517901748712e+00,-8.660254037844528074e-01
-1.057452123230641305e+00,-2.214780393495002800e-13
-1.049125728559533899e+00,8.660254037843450048e-01
-1.040799333888426492e+00,8.660254037845150910e-01
-1.032472939217319086e+00,1.185718073442004882e-13
-1.024146544546211679e+00,-8.660254037843965191e-01
-1.015820149875104272e+00,-8.660254037844635766e-01
-1.007493755203996866e+00,-2.430392507821327559e-13
-9.991673605328893482e-01,8.660254037843342356e-01
-9.908409658617819415e-01,8.660254037845258601e-01
-9.825145711906745349e-01,1.401330187768329641e-13
-9.741881765195671283e-01,-8.660254037843857500e-01
-9.658617818484597217e-01,-8.660254037845881436e-01
-9.575353871773523151e-01,-3.722678677153318488e-14
-9.492089925062449085e-01,8.660254037844371533e-01
-9.408825978351375019e-01,8.660254037845366293e-01
-9.325562031640300953e-01,1.616942302094654399e-13
-9.242298084929226887e-01,-8.660254037843749808e-01
-9.159034138218152821e-01,-8.660254037844852260e-01
-9.075770191507078755e-01,-5.878799820416566075e-14
-8.992506244796004689e-01,8.660254037844263841e-01
-8.909242298084930622e-01,8.660254037845473984e-01
-8.825978351373856556e-01,1.832554416420979158e-13
-8.742714404662782490e-01,-8.660254037843642116e-01
-8.659450457951708424e-01,-8.660254037844959951e-01
-8.576186511240634358e-01,-8.034920963679813663e-14
-8.492922564529560292e-01,8.660254037843019281e-01
-8.409658617818486226e-01,8.660254037845581676e-01
-8.326394671107412160e-01,2.048166530747303917e-13
-8.243130724396338094e-01,-8.660254037843534425e-01
-8.159866777685264028e-01,-8.660254037845067643e-01
-8.076602830974189962e-01,-1.019104210694306125e-13
-7.993338884263115895e-01,8.660254037844048458e-01
-7.910074937552040719e-01,8.660254037844552499e-01
-7.826810990840966653e-01,-9.958109358691798956e-16
-7.743547044129891477e-01,-8.660254037843425623e-01
-7.660283097418817411e-01,-8.660254037845175334e-01
-7.577019150707743345e-01,-1.234716325020630757e-13
-7.493755203996669279e-01,8.660254037843940766e-01
-7.410491257285595212e-01,8.660254037844661301e-01
-7.327227310574521146e-01,2.056540049676329657e-14
-7.243963363863447080e-01,-8.660254037843317931e-01
-7.160699417152373014e-01,-8.660254037845283026e-01
-7.077435470441298948e-01,-1.450328439346955516e-13
-6.994171523730224882e-01,8.660254037843833075e-01
-6.910907577019150816e-01,8.660254037844768993e-01
